"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"MED12" 826.8473175301 -0.358464125573483 0.512830096798325 -0.698991981577189 0.48455704192369 0.982448199496543
"MED12L" 151.581686965123 0.124461192697436 0.720087663671391 0.172841723274172 0.862775840135885 0.999333640143859
"MED13" 3257.29780416962 0.036426377210109 0.440688404165688 0.082657898110733 0.934123562701688 0.999333640143859
"MED13L" 5565.01446137614 -0.18245478768444 0.459626531994659 -0.396963131985949 0.691394648066057 0.999333640143859
"MED13P1" 0 NA NA NA NA NA
"MED14" 999.201087806206 0.43161114317651 0.84813025122776 0.508897239016892 0.61082425536356 0.998095225096172
"MED14P1" 0 NA NA NA NA NA
"MED15" 1101.55392762394 -1.03379627474042 0.617584052167784 -1.67393615672504 0.0941431472778122 0.613218731952739
"MED15P1" 0 NA NA NA NA NA
"MED15P3" 0 NA NA NA NA NA
"MED15P4" 0 NA NA NA NA NA
"MED15P5" 0 NA NA NA NA NA
"MED15P6" 0 NA NA NA NA NA
"MED15P7" 0.601283412825926 -2.32633499152041 5.77037181928187 -0.403151662384544 0.686836656914248 NA
"MED15P8" 0 NA NA NA NA NA
"MED15P9" 5.00137377116272 0.486263991954451 2.23425913495353 0.217639925623293 0.827709673917209 NA
"MED16" 411.658021450745 -2.65855656178158 0.887233100860592 -2.99645781836008 0.00273136023359045 0.0906741262095369
"MED17" 737.253379638016 0.632199667967556 0.414880681091566 1.52381081303717 0.127555977632825 0.687318346910414
"MED18" 201.905266782691 0.291487412378704 1.08712125882846 0.268127782445196 0.788600961243958 0.999333640143859
"MED19" 100.138243341452 -0.876514011315576 1.08387183004222 -0.80868787897314 0.418694701962188 0.962294910021549
"MED20" 225.066860922742 -1.37469889850731 0.479035354261825 -2.86972326004135 0.0041083118758874 0.11860495338713
"MED21" 610.396878859074 0.213782025475386 0.450213336768104 0.474846051896282 0.634896706076287 0.998095225096172
"MED22" 376.120202679475 -1.35926697160415 0.58457971281129 -2.3252038033741 0.0200610650813936 0.297566431415225
"MED23" 982.153835984038 0.68941300600736 0.74947659755538 0.919859283473382 0.357646298590101 0.936679598809193
"MED24" 427.707574150029 -0.3090248753192 0.615584674553612 -0.502002223403771 0.61566595698109 0.998095225096172
"MED25" 452.623880680989 -0.3942955541696 0.713683490195265 -0.552479578954138 0.580619821749106 0.998095225096172
"MED26" 206.905954004495 0.189421948644937 0.66474279380288 0.284955249475193 0.775678426848047 0.999333640143859
"MED27" 253.972050580027 -0.0652058192892432 0.524959838678713 -0.12421106241834 0.901148163528212 0.999333640143859
"MED28" 1753.38410065675 0.0395303947343707 0.399544952276219 0.0989385412308801 0.92118706753859 0.999333640143859
"MED28P1" 5.0040043516528 0.802032408422545 3.46771212647247 0.231285752441744 0.817092814551053 NA
"MED28P2" 0 NA NA NA NA NA
"MED28P3" 13.8154668944839 1.79630312078325 2.90256876209227 0.618866689479706 0.536004184268198 NA
"MED28P4" 0 NA NA NA NA NA
"MED28P5" 0 NA NA NA NA NA
"MED28P6" 0.210950802827297 -0.503966860420227 5.74249981529175 -0.0877608840453437 0.930066727771145 NA
"MED28P7" 8.11179932280908 -1.57164411200175 2.48725548082771 -0.631878841605261 0.527466050092094 NA
"MED28P8" 0.114428002363604 -0.443665329080849 5.73869855625423 -0.0773111402754074 0.938376028775352 NA
"MED29" 466.813467211335 -0.348374293092324 0.585011056176796 -0.595500357495879 0.551509060214633 0.993174481375605
"MED30" 77.1940971859279 2.89058904668695 1.58492133441275 1.82380600470494 0.0681814057762531 0.537597526686359
"MED31" 87.3195931199419 0.671465857077206 0.692117903438601 0.970161086342672 0.331966204058163 0.923015345005475
"MED4" 574.742377916384 -0.224490932818905 0.442443729792573 -0.507388663693237 0.611882138276165 0.998095225096172
"MED6" 559.408850474229 0.217157346375047 0.856531760008186 0.253530991510428 0.799857915509445 0.999333640143859
"MED6P1" 0.887344524672406 -2.92020279027825 5.00307788876034 -0.583681256859627 0.559434779767957 NA
"MED7" 224.845555011291 -0.136072596685973 0.582984715630755 -0.233406799591222 0.815445533667476 0.999333640143859
"MED8" 291.242477498508 -0.9818786703744 0.787043394715059 -1.24755340933886 0.212194649554882 0.822783727743134
"MED9" 489.306737747366 0.477147448626537 0.594560838159106 0.802520815370036 0.42225175256259 0.965367637605858
"MEDAG" 1516.81794348676 0.488601590739224 0.573497139434002 0.851968662339688 0.394231485450156 0.951505088278985
"MEF2A" 2745.97443862193 -0.118707165179675 0.583519523439564 -0.203433065066879 0.838796557918372 0.999333640143859
"MEF2AP1" 0 NA NA NA NA NA
"MEF2B" 39.4283821741513 -3.19498121241985 1.24053940941891 -2.57547739971956 0.0100101814914548 0.202163848136821
"MEF2C" 2552.14501803517 -0.221024560656297 0.509662701673514 -0.433668306373111 0.664529324775588 0.999333640143859
"MEF2D" 1222.34943576019 -1.07541137661001 0.773142211753995 -1.39096192170166 0.164236973907865 0.763692944989789
"MEFV" 237.991674011808 0.128224628300743 0.97388835800898 0.131662553768366 0.89525120536838 0.999333640143859
"MEGF10" 135.684017500732 -0.977934646529417 0.978021648483688 -0.99991104291566 0.317353559798014 0.913851836971062
"MEGF11" 99.3988748826832 -1.53994145798728 1.86211040386413 -0.82698719409531 NA NA
"MEGF6" 873.816767200231 -0.430792829336895 1.1141553305091 -0.386654192230136 0.699012232693645 0.999333640143859
"MEGF8" 907.154308570184 -0.923736045781084 0.563622441119796 -1.63892701636546 0.101228460419591 0.632473458275879
"MEGF9" 838.104652755681 0.239344427523682 0.608762126724874 0.393165765438382 0.694197053112533 0.999333640143859
"MEI1" 231.44574515884 -1.20919160141144 0.779408300630066 -1.55142253480485 0.120800458300614 0.671982412768969
"MEI4" 2.01640112075573 3.50406895660702 4.85911597056087 0.72113301634218 0.470827679153769 NA
"MEIG1" 21.6611765628365 1.63400113776214 1.99891046358417 0.817445887412225 0.413673661287828 NA
"MEIKIN" 15.5373748891202 0.226063544226517 2.83127358544973 0.0798451782930078 0.936360391920062 NA
"MEIOB" 2.40577301153476 -4.30113219443822 4.50463639700739 -0.954823389806919 0.33966701696534 NA
"MEIOC" 115.299966207462 0.553737128200666 0.795114145762483 0.69642469719823 0.486162900771858 0.982448199496543
"MEIOSIN" 1.51848205066852 -1.91836515209922 5.15808130170551 -0.371914485230179 0.709956519869849 NA
"MEIS1" 287.873879396259 1.66290875411597 1.24598082082953 1.33461825921917 0.182001318828886 0.787987737496821
"MEIS2" 8496.92486064869 -0.919035413407801 1.2401013459554 -0.741097021146897 0.45863461565532 0.976373669757011
"MEIS3" 210.995073121414 1.13752722044165 0.982777776701683 1.15746127701353 0.247083951178166 0.862646970148098
"MEIS3P1" 74.2616415696728 0.404198635924037 1.29148583239142 0.312971792478427 0.754302092694543 0.999333640143859
"MEIS3P2" 21.6771255428796 2.18098751387422 2.38082781683109 0.916062681415215 0.359634019759768 NA
"MELK" 64.8334009512793 -0.825888225006604 1.56932831638663 -0.526268605735865 0.598701592541149 0.998095225096172
"MELTF" 608.150178924887 -0.523672030244346 0.554392927376193 -0.944586419460218 0.344870062986965 0.930693847796204
"MEMO1" 689.878052675938 0.0803577632071671 0.586799288371105 0.136942502827896 0.891076242885894 0.999333640143859
"MEMO1P1" 8.31274651493641 0.948648973010033 2.5213889338928 0.376240634777992 0.70673800876545 NA
"MEMO1P2" 0.282811173834916 0.864705040781257 5.68531500134331 0.152094482113471 0.879112416213353 NA
"MEMO1P3" 0.340676941431537 1.13310486332893 5.67914545544668 0.199520310268195 0.841855757433936 NA
"MEMO1P4" 0.223485323277662 0.526081968734029 5.69491607656147 0.0923774752185062 0.926398135066105 NA
"MEMO1P5" 0 NA NA NA NA NA
"MEN1" 184.259796303312 -0.795631565427226 1.07079359244094 -0.743029815497437 0.457463629425958 0.976373669757011
"MEOX1" 179.768568657329 -0.432796463578711 1.14609181833605 -0.377628089350699 0.705706894892877 0.999333640143859
"MEOX2" 1041.95087324993 2.47755000950191 0.824391495688791 3.00530757832707 0.00265312407700445 0.0892257162418669
"MEP1A" 0.67574195543029 -3.9004985904906 5.46095034426773 -0.714252711450653 0.475070927664277 NA
"MEP1AP1" 0 NA NA NA NA NA
"MEP1AP4" 0 NA NA NA NA NA
"MEP1B" 12.6968398362518 -0.97320746495089 2.24294964951688 -0.433896260293009 0.664363775545434 NA
"MEPCE" 355.140636449641 2.87564797874612 0.760413832606761 3.7816881485285 0.000155768424460698 0.0119116832203271
"MEPE" 1.8373003559992 -2.32637472401534 5.77037181920899 -0.403158547993575 0.686831591807496 NA
"MERTK" 1237.28335284028 0.245321429563968 1.06530922020418 0.230281898355249 0.817872725681668 0.999333640143859
"MESD" 834.792131016267 -0.185534096656887 0.488248729698817 -0.379999138495119 0.703946054653536 0.999333640143859
"MESP1" 5.49606210138866 2.54612154792848 3.41034403045921 0.746587888256436 0.455312361636195 NA
"MESP2" 10.7942597034372 3.40194224949708 3.88824684327214 0.87492959851134 0.381612213038634 NA
"MEST" 331.879426659025 0.415507698913244 1.2852034866854 0.323301098400267 0.746467222227353 0.999333640143859
"MESTP1" 93.5470690215478 2.9472385445907 4.56490381126421 0.645629933607404 NA NA
"MESTP2" 0 NA NA NA NA NA
"MESTP3" 4.91247244136709 -2.32641018130277 5.77037181918476 -0.403164692709775 0.686827071719059 NA
"MESTP4" 3.73365703893551 1.70343738228068 4.20922698550121 0.404691262350122 0.685704465668076 NA
"MET" 905.247801452747 1.27013907867712 0.873036409894858 1.45485235699401 0.145710139857003 0.724495822306327
"METAP1" 350.689427583358 -0.426516585094928 0.603180614740461 -0.707112554136792 0.479496534922707 0.980723514737522
"METAP1D" 120.33253056027 -0.323628749867334 0.941536394216831 -0.343724100157093 0.731053784984112 0.999333640143859
"METAP2" 1152.48957372285 0.406137795625642 0.745338995125878 0.544903457730734 0.585819918032131 0.998095225096172
"METAP2P1" 3.4480046959526 0.508473500660464 3.91122592089771 0.130003612919337 0.896563568255116 NA
"METRN" 85.5586243461669 -1.93814386947451 1.23534209260885 -1.56891267695854 0.116668287593682 0.665450400610612
"METRNL" 1324.82849921963 0.754144383669076 0.813670201393027 0.926842819582135 0.354008149138588 0.934425830441427
"METTL1" 46.9479740648158 4.12545176253633 1.99041600402162 2.0726580544976 0.0382041140447086 0.4108777368643
"METTL13" 293.796960535423 0.189185652019777 0.693524502815878 0.272788706457576 0.785015641384077 0.999333640143859
"METTL14" 434.160769403216 -0.10941429772534 0.734329097992033 -0.148998995170591 0.881554425852134 0.999333640143859
"METTL15" 485.564658088407 0.684392993915443 0.591457397820038 1.15712982276989 0.247219323906664 0.862686732789101
"METTL15P1" 16.6521932815387 2.35599377613372 2.15381361728915 1.09387077749979 0.274011656830274 NA
"METTL15P3" 1.22322070962614 2.78539496689989 5.50365787854976 0.506098857953331 0.612787252249419 NA
"METTL16" 763.284675626119 0.497151832696167 0.548278665310815 0.906750278919454 0.364538868539982 0.940485081007833
"METTL17" 252.68761363999 -1.76257736338319 0.954997525575613 -1.84563552907722 0.0649451440885967 0.528254704188382
"METTL18" 75.4915549909077 0.97473628258545 1.01071252010484 0.964405073842697 0.334842879424524 0.923734577304786
"METTL1P1" 0 NA NA NA NA NA
"METTL21A" 1577.12811196756 -0.0824911398503497 0.5200241416577 -0.158629442832 0.873960830476593 0.999333640143859
"METTL21AP1" 11.7856831840546 2.53190345667768 4.04262935336522 0.626301160795272 0.531117425109788 NA
"METTL21C" 300.745953228318 2.22471339714794 1.87066028544814 1.18926638602101 0.23433485828788 0.848091653435066
"METTL21EP" 52.0410490260416 0.845680059358039 1.33572241317762 0.633125603804318 0.52665162349262 0.988818457593396
"METTL22" 333.40514090282 0.00224912622110434 0.774937721152802 0.00290233158060563 0.997684277692597 0.999978395755832
"METTL23" 105.450560704444 -2.37199156963565 1.27023563896548 -1.86736342208715 0.0618508541800228 0.519453156441342
"METTL24" 224.283467083837 0.618835161295618 1.11669865596314 0.554164866225151 0.579466020574628 0.998095225096172
"METTL25" 342.379218920414 -0.202840723774997 0.565913957316295 -0.358430325233394 0.720021300886062 0.999333640143859
"METTL25B" 122.58528293554 -2.98834255267282 0.891013542334984 -3.35386883665268 0.000796901278573114 0.0386459648261005
"METTL26" 165.641968224089 -1.96744462896082 1.30109088141192 -1.51215004045358 0.130495697185997 0.693258391300611
"METTL27" 31.1378296080898 -2.7345544876574 1.22296110024066 -2.23601101222213 0.0253510498191027 0.334339932396862
"METTL2A" 412.798668788139 0.159771923701581 0.525848230128394 0.303836572127609 0.76125240255079 0.999333640143859
"METTL2B" 539.628891502697 0.0530992059826539 0.562844382849418 0.0943408295448157 0.924838417240421 0.999333640143859
"METTL3" 555.953578028636 -0.638393840208181 0.465192292861151 -1.37232247826326 0.169963071045644 0.772877339528548
"METTL4" 224.858785540689 0.547312512464939 1.26242889214227 0.433539279615329 0.664623036408267 0.999333640143859
"METTL5" 180.337007436171 -0.209914378387816 0.696498569304699 -0.301385225525115 0.763120759203382 0.999333640143859
"METTL6" 452.698207414105 0.397253414990867 0.574353778248593 0.691652827987364 0.489155377404708 0.982448199496543
"METTL7A" 8046.40276372086 0.827912144022385 1.17717249947512 0.703305712961809 0.481865251168909 0.981683886113947
"METTL7AP1" 0 NA NA NA NA NA
"METTL7B" 0.554391360049105 1.54297579625252 5.67167402460245 0.272049449520448 0.785583997446024 NA
"METTL8" 989.758558592977 0.220532831424748 0.62541693246392 0.352617302118648 0.724375364579421 0.999333640143859
"METTL8P1" 0.662307632436059 -2.32634095747445 5.77037181926786 -0.403152696279737 0.686835896372127 NA
"METTL9" 843.939150619712 -0.04912311510973 0.61308797720558 -0.0801240881180388 0.936138564787772 0.999333640143859
"MEX3A" 98.0603801550984 0.0159698868844192 1.52506051536774 0.0104716414355324 0.991644991667726 0.999978395755832
"MEX3B" 74.3993486766098 2.79852598519708 1.18602680616075 2.35958071998061 0.018295600081026 0.285891851771184
"MEX3C" 1185.42357715039 -1.03238783247941 0.824848350895099 -1.25160925806434 0.21071227942414 0.820055084953824
"MEX3D" 149.479231344975 -0.68472254724465 1.62114608540163 -0.422369429510737 0.672755387993573 0.999333640143859
"MFAP1" 312.744444396988 1.30646908366015 0.87216695698525 1.49795755640195 0.134144278204219 0.701940529160008
"MFAP1P1" 10.0951843601121 4.43537656109525 3.09113790761001 1.43486854797901 0.151324559796405 NA
"MFAP2" 140.498550728502 0.34936127688982 1.26560508459597 0.276042883472888 0.782515129082037 0.999333640143859
"MFAP3" 1150.2499228734 0.024677004791127 0.567305732786501 0.0434985993706042 0.965304081011339 0.999333640143859
"MFAP3L" 143.935900599821 1.49298699075173 1.41672300338777 1.05383126213211 0.291960177878998 0.89744640818697
"MFAP4" 925.221531792189 0.0316880269653438 0.861054921780409 0.036801400426145 0.970643357427832 0.999333640143859
"MFAP5" 2032.70166200783 2.18690947290625 1.17814788547835 1.85622662474018 0.0634212626223094 0.524947529570426
"MFF" 858.392367354331 0.304854353374705 0.529523284403852 0.575714727479673 0.564808019066697 0.994190446573868
"MFFP1" 15.9381260249225 -0.608581514386907 3.02497624932754 -0.201185551298856 0.840553488907363 NA
"MFFP2" 0.170990237130587 0.137398488011633 5.70907653095147 0.0240666747532168 0.980799425313379 NA
"MFFP3" 0 NA NA NA NA NA
"MFGE8" 1247.86179312419 0.0764350987827606 0.779728899503097 0.0980277873905545 0.921910228479444 0.999333640143859
"MFHAS1" 787.927395056451 0.0450307008699182 0.595687801090323 0.0755944654020039 0.939741739835749 0.999333640143859
"MFN1" 960.518100280443 0.997100863267286 0.418943297658011 2.38003774935966 0.0173108645913914 0.276867430040689
"MFN1P1" 1.89541093595663 -0.504038059434087 5.7424998151527 -0.08777328265716 0.930056873138805 NA
"MFN2" 1476.61246022455 -0.471208976455721 0.653757400126606 -0.720770390307577 0.471050795877872 0.978560930052292
"MFNG" 213.712537092408 -2.15942217403857 0.733817464669332 -2.94272387617762 0.00325338455715046 0.100659718198235
"MFRP" 5.55597272959785 -4.76897713601505 3.85629152122772 -1.23667443443092 0.21620797363577 NA
"MFSD1" 2272.93575238338 -0.375392473477226 0.704463138161098 -0.532877382991445 0.594118462350431 0.998095225096172
"MFSD10" 301.670544273477 -0.0104252663864522 0.598806870712421 -0.0174100647409888 0.986109479870878 0.999918606354765
"MFSD11" 530.062659659385 -0.535905064699236 0.620917403295205 -0.863085914253959 0.388090231868755 0.947715464051297
"MFSD12" 342.800215256583 -1.01482746112356 0.60000200472512 -1.69137345064119 0.0907654996637173 0.603866138667919
"MFSD13A" 154.665396405214 -2.2801448153863 0.86186451760808 -2.64559541413116 0.00815472855300921 0.179450427759676
"MFSD13B" 38.3455840160792 -0.329311061328284 1.59706633907347 -0.206197484269397 0.836636652887593 0.999333640143859
"MFSD14A" 543.50588673656 1.32363050743769 0.501159775493392 2.64113476811776 0.00826288437562841 0.181314640129038
"MFSD14B" 1020.70682877782 -0.601285596399554 0.645499048523991 -0.931505008062312 0.351592395240815 0.934143570506431
"MFSD14C" 2099.54697604687 0.2250764074047 0.413570161848359 0.544227867887691 0.58628467699151 0.998095225096172
"MFSD1P1" 20.8673485551517 6.81409329243992 2.92264640478571 2.3314805654499 0.0197280336831254 NA
"MFSD2A" 22.0844879217657 -1.12412503402731 1.99353998566727 -0.563883865941644 0.572833170920454 NA
"MFSD2B" 33.2676205432618 -0.652810803526444 1.24351010449227 -0.524974265322107 0.599601080944938 0.998095225096172
"MFSD3" 38.8424369740746 5.78116928187299 2.79688675323617 2.06700155992509 0.0387340069688189 0.412966979881205
"MFSD4A" 74.8696128851012 -0.0789200481409156 0.890569147331172 -0.0886175412402513 0.929385867038506 0.999333640143859
"MFSD4B" 1652.78349936107 0.445814149187628 0.480935577917625 0.926972695839915 0.353940710927624 0.934425830441427
"MFSD4BP1" 5.22845213021504 3.39539434176001 3.07160517973746 1.10541366584433 0.268980384902269 NA
"MFSD5" 130.498276806015 -2.54395842573472 1.29754754121762 -1.96058976255117 0.0499268975650073 0.47104991047053
"MFSD6" 962.549864200455 0.0876852268579972 0.690313515981357 0.127022323665998 0.898922729931196 0.999333640143859
"MFSD6L" 11.8341062372628 -1.93399784237529 3.02013305987391 -0.640368422196613 NA NA
"MFSD8" 532.588832763994 0.798856403476509 0.473043410287851 1.68875918383558 0.0912655886497061 0.604754792951364
"MFSD9" 229.968540406517 0.577416857222836 0.57070606326185 1.01175875707826 0.31165341405158 0.91105071414673
"MGA" 2586.068965989 0.514589739905146 0.407402481220721 1.26309917986571 0.206553538720442 0.815575335029977
"MGAM" 276.999561275492 1.85197312378074 1.8067186165544 1.02504789999488 NA NA
"MGAM2" 16.1654389686826 6.70216820115907 3.69868006634018 1.81204323730298 NA NA
"MGARP" 1.79593864911392 2.0126187740135 5.2370884283253 0.384301086674049 0.700755302673158 NA
"MGAT1" 2319.99631832709 -1.06031474676955 0.52564811472543 -2.01715694790116 0.0436791372658795 0.441856281269199
"MGAT2" 391.142351293397 -0.553038174777667 0.662229016261155 -0.8351161927335 0.403652290350029 0.957158327975927
"MGAT2P1" 0 NA NA NA NA NA
"MGAT2P2" 2.90282462444419 -2.32639120261085 5.77037181919482 -0.403161403719643 0.686829491117649 NA
"MGAT3" 131.976794523159 2.44563392729794 1.53947849957929 1.58861194096981 0.112148030641249 0.656672987895581
"MGAT4A" 1578.50996493813 0.344493686999519 1.04960774409918 0.328211838123563 0.742751497658763 0.999333640143859
"MGAT4B" 458.35539673428 -0.626251051138075 0.90869212172674 -0.689178475486332 0.490710960371793 0.982448199496543
"MGAT4C" 765.565925576845 0.220541723352436 1.14779572165399 0.192143705706301 0.847629640479308 0.999333640143859
"MGAT4D" 4.18636749582769 -2.94608329176471 5.31397952462029 -0.554402454528693 0.57930344665044 NA
"MGAT4EP" 26.9234142839621 0.109597000146055 1.26115099836485 0.0869023616427799 0.930749122304823 NA
"MGAT4FP" 0.0509467409566199 -2.32629428088941 5.77037181931721 -0.403144607268075 0.686841846726554 NA
"MGAT5" 1993.73041539003 -0.199180805951852 0.635214153932458 -0.31356481073158 0.753851589440905 0.999333640143859
"MGAT5B" 24.2707577435907 0.748365587080354 1.44126621658401 0.519241746229284 0.603592170770681 NA
"MGLL" 1966.60682061629 0.106444520093684 0.689297747617805 0.154424587141845 0.877274968443586 0.999333640143859
"MGME1" 229.521536616962 -0.07637361863402 0.768334668977838 -0.0994015000463593 0.92081949179931 0.999333640143859
"MGMT" 442.014234584486 -0.0875459846167315 0.751105650899825 -0.116556152269459 0.907211786224783 0.999333640143859
"MGP" 5215.3283087078 3.74545759432931 0.816838969937657 4.58530718069825 4.53319460197857e-06 0.000738194952553773
"MGRN1" 758.107357144879 -0.412185039440457 0.707121845346034 -0.582905254806196 0.559957082980406 0.994108499549397
"MGST1" 621.156303812568 0.807571389205078 0.761010270795568 1.06118329830271 0.288606608064131 0.894040248646931
"MGST2" 211.648943010983 1.10669767460155 0.719683681484483 1.53775568777491 0.124108361935798 0.680329946623759
"MGST3" 1127.4868492196 0.0204077981277296 0.503509664018907 0.0405310952025009 0.967669717015845 0.999333640143859
"MIA" 18.4603047636569 1.05163984961585 2.10910546050073 0.498618902331313 0.618047886194119 NA
"MIA-RAB4B" 3.99028497938409 2.12796406057613 5.66408331783577 0.375694342961963 NA NA
"MIA2" 776.971752840734 0.205138355532719 0.479053154644885 0.428216271083289 0.668493671168591 0.999333640143859
"MIA3" 2182.21643065156 0.231565027134533 0.479615681022374 0.482813711680396 0.629228014081207 0.998095225096172
"MIB1" 2351.45550839256 0.417581279550712 0.407003536647581 1.02598931446704 0.304896620845153 0.905674621259614
"MIB2" 506.90312790351 -1.10087625805261 0.983649225855303 -1.11917564627306 0.263065212954285 0.873720206514137
"MICA" 354.921511220217 -0.263466976613559 0.683067841729248 -0.385711287397997 0.699710502394325 0.999333640143859
"MICAL1" 861.242334794371 -0.523317338502339 0.765377595329844 -0.68373746722598 0.494140959844848 0.983158153780058
"MICAL2" 1546.21419556405 0.217461644903145 0.735711005008133 0.295580252874892 0.767550656053099 0.999333640143859
"MICAL3" 1834.29900398265 0.208659493022635 0.546216256233361 0.382008939941708 0.7024547335125 0.999333640143859
"MICALL1" 263.474152241681 0.086547755694638 0.687497839325434 0.1258880402876 0.899820549824482 0.999333640143859
"MICALL2" 347.103196092504 -0.855259110952711 0.784107368529696 -1.0907423463657 0.275386271645197 0.885836212987974
"MICB" 73.9286412153527 2.46773105437417 0.889308670370693 2.7748869842296 0.0055220893529314 0.138507627828726
"MICC" 0 NA NA NA NA NA
"MICD" 10.1976647494081 -0.775700316275245 2.52209219968267 -0.307562235977274 0.758415459417801 NA
"MICE" 36.2054965961995 1.50913533124015 1.1470183633738 1.31570285134863 0.18827379682191 0.796008646306354
"MICG" 0 NA NA NA NA NA
"MICOS10" 687.278994308142 -0.596027405965085 0.675417716971454 -0.882457464452736 0.37752947217884 0.944768010774099
"MICOS10-NBL1" 26.8559721444959 7.3412556906565 3.30698882966202 2.21992152643793 0.02642409498371 NA
"MICOS10P2" 3.83891462593411 -1.73984945751076 3.06324079765368 -0.567976718919197 0.570050776382952 NA
"MICOS10P3" 1.53466948892378 -1.3646037062248 5.77037181921639 -0.236484536694919 0.813056704969388 NA
"MICOS10P4" 0 NA NA NA NA NA
"MICOS13" 209.047724413053 0.111757058717 0.764478020659698 0.146187405912024 0.883773447378079 0.999333640143859
"MICU1" 644.461659508827 -0.0914857546236907 0.49445514373523 -0.185023365178458 0.853210709207031 0.999333640143859
"MICU2" 525.837661260871 0.744699846850664 0.545622204613683 1.36486352746207 0.172295947482695 0.774664550703658
"MICU3" 230.448757050755 1.95374119489064 0.824557065407408 2.36944327670676 0.0178148875343146 0.282373268602301
"MID1" 774.289768588223 0.015448536776186 0.707543010851979 0.0218340603175259 0.982580324453262 0.999537290231815
"MID1IP1" 386.604056532607 1.26808137210241 0.601035453436112 2.10982790591271 0.0348731818628206 0.394679782591659
"MID2" 369.01308390239 1.97842403814788 0.792005540719767 2.49799267357385 0.0124898775109754 0.23002191082713
"MIDEAS" 1526.87757241934 -0.102969203813729 0.405518839287849 -0.253919655112839 0.799557629746082 0.999333640143859
"MIDN" 570.00428438464 0.425028156319525 0.814923396866868 0.521555962135372 0.601979531831817 0.998095225096172
"MIEF1" 391.728063093806 -0.00240422027203511 0.543032231670059 -0.0044273988389991 0.996467458362581 0.999978395755832
"MIEF2" 150.504942936018 0.688789042660577 0.973658333011868 0.707423763867875 0.47930317340561 0.980723514737522
"MIEN1" 136.436040221079 0.123940086536923 1.24462084030299 0.0995805971774914 0.92067729845625 0.999333640143859
"MIER1" 1511.18755399088 0.0166519402531719 0.441890059120279 0.0376834461637875 0.969940074669707 0.999333640143859
"MIER2" 193.726651537455 -0.208163655761531 1.08968729705236 -0.191030634499109 0.848501592240542 0.999333640143859
"MIER3" 287.314911244089 -0.467465401714878 0.849852883808279 -0.550054498397554 0.582281994355819 0.998095225096172
"MIF" 315.332482790589 1.19263722015782 1.37354509773392 0.868291272070668 0.38523489896867 0.946392231098273
"MIF4GD" 144.997633065283 -1.03007806875719 1.25584381304734 -0.820227848443734 0.412086229124679 0.957924636441651
"MIGA1" 670.313285851052 -0.0491425642478657 0.459876055215064 -0.106860454443282 0.91489968627499 0.999333640143859
"MIGA2" 194.445543835266 -1.70366347954816 1.10948069590427 -1.53555035778213 0.12464869735872 0.681383515243604
"MIIP" 180.640687896116 -0.670913361480484 0.635839228251336 -1.05516195237844 0.291351261970401 0.897320353704941
"MILR1" 349.85380993071 0.146773402138172 0.837857503475104 0.175177045654438 0.860940520343686 0.999333640143859
"MINAR1" 78.4110144834871 -0.128764648506374 1.91491262221922 -0.067243093503215 0.946388179082969 0.999333640143859
"MINAR2" 42.5218433387202 0.395692549226588 1.56738822644891 0.252453439772909 0.800690598418724 0.999333640143859
"MINDY1" 404.130153799842 0.103342675119846 1.54064373024068 0.0670775943142298 0.946519930861252 0.999333640143859
"MINDY2" 1254.43147722726 0.191866702343556 0.423526986829134 0.453021196547652 0.65053347842725 0.999333640143859
"MINDY3" 771.34735038326 0.227755511073148 0.499009898275866 0.456414816339452 0.648091713347971 0.999333640143859
"MINDY4" 297.961099909486 1.5676645725568 0.858241950980883 1.82659979597259 0.0677599640892365 0.536875295723745
"MINDY4B" 1.75426316021313 3.49811883348892 5.65476375980771 0.61861449603827 0.536170349905001 NA
"MINK1" 757.930249020246 1.1514715413731 0.90201300670253 1.27655758045276 0.201758486005197 0.808158594425593
"MINPP1" 189.250726006612 2.98345586485193 0.883153077379889 3.37818656953917 0.000729655582303877 0.036791270129599
"MIOS" 664.691056213487 0.603759849666679 0.724848178369896 0.832946633079038 0.404874827843678 0.957913421240516
"MIOX" 35.1856053291543 -0.190898182796553 1.77557997982063 -0.107513142165434 0.914381899814128 0.999333640143859
"MIOXP1" 0.171642003545406 0.14239809906711 5.7088693632533 0.0249433101383776 0.980100181474104 NA
"MIP" 5.55141112623331 4.28950782771287 3.53213264284226 1.21442433267771 0.224585728288559 NA
"MIPEP" 221.197471211021 1.17676856421084 0.81315005090665 1.44717271172616 0.147848557279789 0.728338481145262
"MIPEPP1" 2.91290068668663 1.43090952638149 3.82474036567463 0.374119388396472 0.708315494539649 NA
"MIPEPP2" 0 NA NA NA NA NA
"MIPEPP3" 31.9208535181215 1.42359754729442 1.24690526903099 1.1417046528328 0.253576806146157 0.867499599973695
"MIPOL1" 6086.77361207947 0.316089230933636 0.51518359102839 0.613546775243114 0.539514864193642 0.991246431006608
"MIS12" 207.937906700078 1.46722498014544 0.830834696655673 1.76596498202519 0.0774017239675215 0.565831271629048
"MIS18A" 105.983673964596 -0.0212815710771678 0.832791496488838 -0.0255545009367817 0.979612677198457 0.999333640143859
"MIS18BP1" 820.428196094309 0.985264421823936 0.823250697635605 1.19679755468612 0.231385471625677 0.844051918237557
